Test,Test#,Pattern,Wafer,Site,Pin,Device,Value,Unit,P/F,Time,TS Time,Print To Data Log
"IILIO_BC3350CTPU_PUOFF",16270003,"",0,2,"GPIO3",30,-0.003,"uA","P",0.017178,***,""
"IILIO_BC3350CTPU_PUOFF",16270004,"",0,2,"GPIO6",30,0.008,"uA","P",0.017178,***,""
"IILIO_BC3350CTPU_PUOFF",16270005,"",0,2,"GPIO7",30,-0.01,"uA","P",0.017178,***,""
"IILIO_BC3350CTPU_PUOFF",16270006,"",0,2,"GPIO0",30,-0.006,"uA","P",0.017178,***,""
"IILIO_BC3350CTPU_PUOFF",16270007,"",0,2,"GPIO1",30,0.014,"uA","P",0.017178,***,""
"IILIO_IC33SHYPU_PUOFF",16280001,"",0,2,"PHY_TEST_MA",30,0.004,"uA","P",0.0160954,***,""
"IILIO_IC33SHYPD_PDOFF",16290001,"",0,2,"TEST0",30,-0.149,"uA","P",0.0165015,***,""
"IILIO_IC33TPD_PDOFF",16300001,"",0,2,"CLKRUN_EN",30,-0.014,"uA","P",0.0161817,***,""
"IILIO_IC33TPD_PDOFF",16300002,"",0,2,"EXT_ARB_EN",30,-0.033,"uA","P",0.0161817,***,""
"IOZH_OC3350BT",16310001,"",0,2,"CNA",30,0.001,"uA","P",0.0166001,***,""
"IOZL_OC3350BT",16320001,"",0,2,"CNA",30,0,"uA","P",0.0164662,***,""
"Shrt2_Pwr_VDDA",243,"",0,2,"VDDA",30,-0.498001,"uA","P",0.0331475,***,""
"Shrt2_Pwr_VDD",10243,"",0,2,"VDD",30,0.643727,"uA","P",0.0297378,***,""
"Shrt2_Pwr_VDDS",20243,"",0,2,"VDDS",30,-0.633378,"uA","P",0.0308958,***,""
"Shrt2_Pwr_VDDA2",30243,"",0,2,"VDDA2",30,-0.154859,"uA","P",0.0308662,***,""
"Shrt2_Pwr_VDDA1",40243,"",0,2,"VDDA1",30,1.51827,"uA","P",0.00382205,***,""
"OpensShorts_T",2025,"",0,1,"@",31,0,"","F",0.0174044,***,""
"OpensShorts_VDD33COM_Pins",12026,"",0,1,"@",31,1,"","P",0.0078754,***,""
"OpensShorts_VDD33COM_Pins",12027,"",0,1,"@",31,1,"","P",0.0078754,***,""
"Opens_T",23026,"",0,1,"CBE1_Z",31,-0.658726,"V","P",0.0459273,***,""
"Opens_T",23027,"",0,1,"AD3",31,-1.44388,"V","F",0.0459273,***,""
"Opens_T",23028,"",0,1,"DEBUG_PORT1",31,-1.44559,"V","F",0.0459273,***,""
"Opens_T",23029,"",0,1,"AD15",31,-0.687748,"V","P",0.0459273,***,""
"Opens_T",23030,"",0,1,"REF1_PCIE",31,-0.515049,"V","P",0.0459273,***,""
"Opens_T",23031,"",0,1,"TXN",31,-0.393874,"V","P",0.0459273,***,""
"Opens_T",23032,"",0,1,"GPIO2",31,-0.512149,"V","P",0.0459273,***,""
"Opens_T",23033,"",0,1,"TPB1N",31,-0.496171,"V","P",0.0459273,***,""
"Opens_T",23034,"",0,1,"AD8",31,-0.658574,"V","P",0.0459273,***,""
"Opens_T",23035,"",0,1,"AD14",31,-0.66836,"V","P",0.0459273,***,""
"Opens_T",23036,"",0,1,"AD25",31,-1.44504,"V","F",0.0459273,***,""
"Opens_T",23037,"",0,1,"PERR_Z",31,-1.43327,"V","F",0.0459273,***,""
"Opens_T",23038,"",0,1,"AD13",31,-0.692492,"V","P",0.0459273,***,""
"Opens_T",23039,"",0,1,"FRAME_Z",31,-1.4343,"V","F",0.0459273,***,""
"Opens_T",23040,"",0,1,"REFCLK_SEL",31,-0.520112,"V","P",0.0459273,***,""
"Opens_T",23041,"",0,1,"AD26",31,-1.44195,"V","F",0.0459273,***,""
"Opens_T",23042,"",0,1,"AD18",31,-1.43874,"V","F",0.0459273,***,""
"Opens_T",23043,"",0,1,"CLKOUT3",31,-1.44378,"V","F",0.0459273,***,""
"Opens_T",23044,"",0,1,"VREG_PD33",31,-0.521598,"V","P",0.0459273,***,""
"Opens_T",23045,"",0,1,"CBE0_Z",31,-0.688147,"V","P",0.0459273,***,""
"Opens_T",23046,"",0,1,"REQ1_Z",31,-1.44352,"V","F",0.0459273,***,""
"Opens_T",23047,"",0,1,"CNA",31,-1.44372,"V","F",0.0459273,***,""
"Opens_T",23048,"",0,1,"TPB0N",31,-1.44783,"V","F",0.0459273,***,""
"Opens_T",23049,"",0,1,"PC0",31,-1.44252,"V","F",0.0459273,***,""
"Opens_T",23050,"",0,1,"AD1",31,-1.44046,"V","F",0.0459273,***,""
"Opens_T",23051,"",0,1,"AD28",31,-1.44204,"V","F",0.0459273,***,""
"Opens_T",23052,"",0,1,"PC2",31,-1.44718,"V","F",0.0459273,***,""
"Opens_T",23053,"",0,1,"REFCLK_DIV_SEL",31,-0.518852,"V","P",0.0459273,***,""
"Opens_T",23054,"",0,1,"PRST_Z",31,-0.688845,"V","P",0.0459273,***,""
"Opens_T",23055,"",0,1,"REQ4_Z",31,-1.44314,"V","F",0.0459273,***,""
"Opens_T",23056,"",0,1,"RXP",31,-0.468142,"V","P",0.0459273,***,""
"Opens_T",23057,"",0,1,"TXP",31,-0.393408,"V","P",0.0459273,***,""
"Opens_T",23058,"",0,1,"WAKE_Z",31,-0.524884,"V","P",0.0459273,***,""
"Opens_T",23059,"",0,1,"REF0_PCIE",31,-0.189451,"V","P",0.0459273,***,""
"Opens_T",23060,"",0,1,"TPB0P",31,-1.44631,"V","F",0.0459273,***,""
"Opens_T",23061,"",0,1,"GPIO5",31,-1.44418,"V","F",0.0459273,***,""
"Opens_T",23062,"",0,1,"GPIO0",31,-0.52257,"V","P",0.0459273,***,""
"Opens_T",23063,"",0,1,"INTA_Z",31,-0.654694,"V","P",0.0459273,***,""
"Opens_T",23064,"",0,1,"REQ5_Z",31,-0.657629,"V","P",0.0459273,***,""
"Opens_T",23065,"",0,1,"XI",31,-0.520574,"V","P",0.0459273,***,""
"Opens_T",23066,"",0,1,"AD5",31,-1.43999,"V","F",0.0459273,***,""
"Opens_T",23067,"",0,1,"REQ0_Z",31,-1.44056,"V","F",0.0459273,***,""
"Opens_T",23068,"",0,1,"SERR_Z",31,-1.43266,"V","F",0.0459273,***,""
"Opens_T",23069,"",0,1,"TPBIAS0",31,-0.512203,"V","P",0.0459273,***,""
"Opens_T",23070,"",0,1,"GPIO6",31,-1.43684,"V","F",0.0459273,***,""
"Opens_T",23071,"",0,1,"GNT4_Z",31,-0.690189,"V","P",0.0459273,***,""
"Opens_T",23072,"",0,1,"REFCLK100N",31,-0.519649,"V","P",0.0459273,***,""
"Opens_T",23073,"",0,1,"GNT1_Z",31,-1.44457,"V","F",0.0459273,***,""
"Opens_T",23074,"",0,1,"TEST0",31,-0.523074,"V","P",0.0459273,***,""
"Opens_T",23075,"",0,1,"AD24",31,-1.43823,"V","F",0.0459273,***,""
"Opens_T",23076,"",0,1,"GNT5_Z",31,-0.690701,"V","P",0.0459273,***,""
"Opens_T",23077,"",0,1,"DEBUG_PORT2",31,-1.44528,"V","F",0.0459273,***,""
"Opens_T",23078,"",0,1,"GNT3_Z",31,-0.688484,"V","P",0.0459273,***,""
"Opens_T",23079,"",0,1,"INTC_Z",31,-0.666577,"V","P",0.0459273,***,""
"Opens_T",23080,"",0,1,"STOP_Z",31,-1.44262,"V","F",0.0459273,***,""
"Opens_T",23081,"",0,1,"GPIO4",31,-0.509645,"V","P",0.0459273,***,""
"Opens_T",23082,"",0,1,"AD16",31,-1.44545,"V","F",0.0459273,***,""
"Opens_T",23083,"",0,1,"CLK",31,-0.668929,"V","P",0.0459273,***,""
"Opens_T",23084,"",0,1,"TPA1P",31,-0.49673,"V","P",0.0459273,***,""
"Opens_T",23085,"",0,1,"CLKOUT5",31,-0.691883,"V","P",0.0459273,***,""
"Opens_T",23086,"",0,1,"AD23",31,-1.44379,"V","F",0.0459273,***,""
"Opens_T",23087,"",0,1,"REQ2_Z",31,-1.44494,"V","F",0.0459273,***,""
"Opens_T",23088,"",0,1,"TPB1P",31,-0.497992,"V","P",0.0459273,***,""
"Opens_T",23089,"",0,1,"CLKOUT2",31,-1.44302,"V","F",0.0459273,***,""
"Opens_T",23090,"",0,1,"AD4",31,-1.44368,"V","F",0.0459273,***,""
"Opens_T",23091,"",0,1,"AD10",31,-0.677353,"V","P",0.0459273,***,""
"Opens_T",23092,"",0,1,"AD31",31,-0.671039,"V","P",0.0459273,***,""
"Opens_T",23093,"",0,1,"CLKOUT6",31,-0.690608,"V","P",0.0459273,***,""
"Opens_T",23094,"",0,1,"DEVSEL_Z",31,-1.44651,"V","F",0.0459273,***,""
"Opens_T",23095,"",0,1,"REQ3_Z",31,-1.44103,"V","F",0.0459273,***,""
"Opens_T",23096,"",0,1,"AD11",31,-0.688765,"V","P",0.0459273,***,""
"Opens_T",23097,"",0,1,"AD29",31,-1.44466,"V","F",0.0459273,***,""
"Opens_T",23098,"",0,1,"AD7",31,-0.693222,"V","P",0.0459273,***,""
"Opens_T",23099,"",0,1,"AD9",31,-0.671527,"V","P",0.0459273,***,""
"Opens_T",23100,"",0,1,"GRST_Z",31,-0.524262,"V","P",0.0459273,***,""
"Opens_T",23101,"",0,1,"M66EN",31,-0.65607,"V","P",0.0459273,***,""
"Opens_T",23102,"",0,1,"TPA1N",31,-0.494412,"V","P",0.0459273,***,""
"Opens_T",23103,"",0,1,"GPIO7",31,-1.44349,"V","F",0.0459273,***,""
"Opens_T",23104,"",0,1,"CLKOUT0",31,-1.4405,"V","F",0.0459273,***,""
"Opens_T",23105,"",0,1,"INTB_Z",31,-0.657189,"V","P",0.0459273,***,""
"Opens_T",23106,"",0,1,"CBE2_Z",31,-1.44674,"V","F",0.0459273,***,""
"Opens_T",23107,"",0,1,"REFCLK100P",31,-0.520502,"V","P",0.0459273,***,""
"Opens_T",23108,"",0,1,"SERIRQ",31,-0.658353,"V","P",0.0459273,***,""
"Opens_T",23109,"",0,1,"IRDY_Z",31,-1.44756,"V","F",0.0459273,***,""
"Opens_T",23110,"",0,1,"VDD_33_COMB",31,-1.43994,"V","F",0.0459273,***,""
"Opens_T",23111,"",0,1,"AD22",31,-1.44613,"V","F",0.0459273,***,""
"Opens_T",23112,"",0,1,"RXN",31,-0.470273,"V","P",0.0459273,***,""
"Opens_T",23113,"",0,1,"POWER_GOOD",31,-1.44342,"V","F",0.0459273,***,""
"Opens_T",23114,"",0,1,"AD0",31,-1.44679,"V","F",0.0459273,***,""
"Opens_T",23115,"",0,1,"TPA0N",31,-1.44135,"V","F",0.0459273,***,""
"Opens_T",23116,"",0,1,"TRDY_Z",31,-1.44348,"V","F",0.0459273,***,""
"Opens_T",23117,"",0,1,"AD20",31,-1.44447,"V","F",0.0459273,***,""
"Opens_T",23118,"",0,1,"VDD_33_COM_IO",31,-0.508609,"V","P",0.0459273,***,""
"Opens_T",23119,"",0,1,"INTD_Z",31,-0.663131,"V","P",0.0459273,***,""
"Opens_T",23120,"",0,1,"AD6",31,-0.68833,"V","P",0.0459273,***,""
"Opens_T",23121,"",0,1,"PHY_TEST_MA",31,-0.522669,"V","P",0.0459273,***,""
"Opens_T",23122,"",0,1,"PC1",31,-1.44216,"V","F",0.0459273,***,""
"Opens_T",23123,"",0,1,"GNT0_Z",31,-1.43926,"V","F",0.0459273,***,""
"Opens_T",23124,"",0,1,"AD19",31,-1.44613,"V","F",0.0459273,***,""
"Opens_T",23125,"",0,1,"AD21",31,-1.44445,"V","F",0.0459273,***,""
"Opens_T",23126,"",0,1,"GNT2_Z",31,-1.44158,"V","F",0.0459273,***,""
"Opens_T",23127,"",0,1,"GPIO1",31,-0.515665,"V","P",0.0459273,***,""
"Opens_T",23128,"",0,1,"AD27",31,-1.44171,"V","F",0.0459273,***,""
"Opens_T",23129,"",0,1,"CLKRUN_EN",31,-0.520084,"V","P",0.0459273,***,""
"Opens_T",23130,"",0,1,"XO",31,-0.526747,"V","P",0.0459273,***,""
"Opens_T",23131,"",0,1,"PME_Z",31,-0.522422,"V","P",0.0459273,***,""
"Opens_T",23132,"",0,1,"EXT_ARB_EN",31,-0.519201,"V","P",0.0459273,***,""
"Opens_T",23133,"",0,1,"AD30",31,-0.656371,"V","P",0.0459273,***,""
"Opens_T",23134,"",0,1,"AD2",31,-1.43737,"V","F",0.0459273,***,""
"Opens_T",23135,"",0,1,"GPIO3",31,-0.511724,"V","P",0.0459273,***,""
"Opens_T",23136,"",0,1,"PAR",31,-1.44367,"V","F",0.0459273,***,""
"Opens_T",23137,"",0,1,"R1_1394",31,-0.512661,"V","P",0.0459273,***,""
"Opens_T",23138,"",0,1,"AD17",31,-1.43914,"V","F",0.0459273,***,""
"Opens_T",23139,"",0,1,"CPS",31,-1.4458,"V","F",0.0459273,***,""
"Opens_T",23140,"",0,1,"LOCK_Z",31,-0.672935,"V","P",0.0459273,***,""
"Opens_T",23141,"",0,1,"R0_1394",31,-0.008055,"V","P",0.0459273,***,""
"Opens_T",23142,"",0,1,"AD12",31,-0.669537,"V","P",0.0459273,***,""
"Opens_T",23143,"",0,1,"TPA0P",31,-0.488444,"V","P",0.0459273,***,""
"Opens_T",23144,"",0,1,"TPBIAS1",31,-0.512931,"V","P",0.0459273,***,""
"Opens_T",23145,"",0,1,"CLKOUT4",31,-0.66045,"V","P",0.0459273,***,""
"Opens_T",23146,"",0,1,"CBE3_Z",31,-1.44013,"V","F",0.0459273,***,""
"Opens_T",23147,"",0,1,"CLKOUT1",31,-1.44106,"V","F",0.0459273,***,""
"Shorts_T",1023026,"",0,1,"AD0",31,-1.44673,"V","P",0.0372814,***,""
"Shorts_T",1023027,"",0,1,"AD1",31,-1.44046,"V","P",0.0372814,***,""
"Shorts_T",1023028,"",0,1,"AD2",31,-1.43743,"V","P",0.0372814,***,""
"Shorts_T",1023029,"",0,1,"AD3",31,-1.44382,"V","P",0.0372814,***,""
"Shorts_T",1023030,"",0,1,"AD4",31,-1.44356,"V","P",0.0372814,***,""
"Shorts_T",1023031,"",0,1,"AD5",31,-1.4401,"V","P",0.0372814,***,""
"Shorts_T",1023032,"",0,1,"AD6",31,-0.688216,"V","P",0.0372814,***,""
"Shorts_T",1023033,"",0,1,"AD7",31,-0.693052,"V","P",0.0372814,***,""
"Shorts_T",1023034,"",0,1,"AD8",31,-0.658347,"V","P",0.0372814,***,""
"Shorts_T",1023035,"",0,1,"AD9",31,-0.670958,"V","P",0.0372814,***,""
"Shorts_T",1023036,"",0,1,"AD10",31,-0.664718,"V","P",0.0372814,***,""
"Shorts_T",1023037,"",0,1,"AD11",31,-0.673177,"V","P",0.0372814,***,""
"Shorts_T",1023038,"",0,1,"AD12",31,-0.668341,"V","P",0.0372814,***,""
"Shorts_T",1023039,"",0,1,"AD13",31,-0.674792,"V","P",0.0372814,***,""
"Shorts_T",1023040,"",0,1,"AD14",31,-0.667506,"V","P",0.0372814,***,""
"Shorts_T",1023041,"",0,1,"AD15",31,-0.687521,"V","P",0.0372814,***,""
"Shorts_T",1023042,"",0,1,"AD16",31,-1.4454,"V","P",0.0372814,***,""
"Shorts_T",1023043,"",0,1,"AD17",31,-1.43931,"V","P",0.0372814,***,""
"Shorts_T",1023044,"",0,1,"AD18",31,-1.43863,"V","P",0.0372814,***,""
"Shorts_T",1023045,"",0,1,"AD19",31,-1.44601,"V","P",0.0372814,***,""
"Shorts_T",1023046,"",0,1,"AD20",31,-1.4447,"V","P",0.0372814,***,""
"Shorts_T",1023047,"",0,1,"AD21",31,-1.44462,"V","P",0.0372814,***,""
"Shorts_T",1023048,"",0,1,"AD22",31,-1.44647,"V","P",0.0372814,***,""
"Shorts_T",1023049,"",0,1,"AD23",31,-1.44385,"V","P",0.0372814,***,""
"Shorts_T",1023050,"",0,1,"AD24",31,-1.43834,"V","P",0.0372814,***,""
"Shorts_T",1023051,"",0,1,"AD25",31,-1.44476,"V","P",0.0372814,***,""
"Shorts_T",1023052,"",0,1,"AD26",31,-1.4419,"V","P",0.0372814,***,""
"Shorts_T",1023053,"",0,1,"AD27",31,-1.44171,"V","P",0.0372814,***,""
"Shorts_T",1023054,"",0,1,"AD28",31,-1.44198,"V","P",0.0372814,***,""
"Shorts_T",1023055,"",0,1,"AD29",31,-1.44466,"V","P",0.0372814,***,""
"Shorts_T",1023056,"",0,1,"AD30",31,-0.687672,"V","P",0.0372814,***,""
"Shorts_T",1023057,"",0,1,"AD31",31,-0.67212,"V","P",0.0372814,***,""
"Shorts_T",1023058,"",0,1,"CBE0_Z",31,-0.687976,"V","P",0.0372814,***,""
"Shorts_T",1023059,"",0,1,"CBE1_Z",31,-0.658726,"V","P",0.0372814,***,""
"Shorts_T",1023060,"",0,1,"CBE2_Z",31,-1.44702,"V","P",0.0372814,***,""
"Shorts_T",1023061,"",0,1,"CBE3_Z",31,-1.44041,"V","P",0.0372814,***,""
"Shorts_T",1023062,"",0,1,"CLK",31,-0.669442,"V","P",0.0372814,***,""
"Shorts_T",1023063,"",0,1,"CLKOUT0",31,-1.44033,"V","P",0.0372814,***,""
"Shorts_T",1023064,"",0,1,"CLKOUT1",31,-1.44089,"V","P",0.0372814,***,""
"Shorts_T",1023065,"",0,1,"CLKOUT2",31,-1.44319,"V","P",0.0372814,***,""
"Shorts_T",1023066,"",0,1,"CLKOUT3",31,-1.44384,"V","P",0.0372814,***,""
"Shorts_T",1023067,"",0,1,"CLKOUT4",31,-0.660336,"V","P",0.0372814,***,""
"Shorts_T",1023068,"",0,1,"CLKOUT5",31,-0.691997,"V","P",0.0372814,***,""
"Shorts_T",1023069,"",0,1,"CLKOUT6",31,-0.690495,"V","P",0.0372814,***,""
"Shorts_T",1023070,"",0,1,"CLKRUN_EN",31,-0.520198,"V","P",0.0372814,***,""
"Shorts_T",1023071,"",0,1,"CNA",31,-1.44377,"V","P",0.0372814,***,""
"Shorts_T",1023072,"",0,1,"CPS",31,-1.44598,"V","P",0.0372814,***,""
"Shorts_T",1023073,"",0,1,"DEBUG_PORT1",31,-1.44565,"V","P",0.0372814,***,""
"Shorts_T",1023074,"",0,1,"DEBUG_PORT2",31,-1.4454,"V","P",0.0372814,***,""
"Shorts_T",1023075,"",0,1,"DEVSEL_Z",31,-1.44634,"V","P",0.0372814,***,""
"Shorts_T",1023076,"",0,1,"EXT_ARB_EN",31,-0.519145,"V","P",0.0372814,***,""
"Shorts_T",1023077,"",0,1,"FRAME_Z",31,-1.43447,"V","P",0.0372814,***,""
"Shorts_T",1023078,"",0,1,"GNT0_Z",31,-1.43909,"V","P",0.0372814,***,""
"Shorts_T",1023079,"",0,1,"GNT1_Z",31,-1.44452,"V","P",0.0372814,***,""
"Shorts_T",1023080,"",0,1,"GNT2_Z",31,-1.4413,"V","P",0.0372814,***,""
"Shorts_T",1023081,"",0,1,"GNT3_Z",31,-0.688427,"V","P",0.0372814,***,""
"Shorts_T",1023082,"",0,1,"GNT4_Z",31,-0.690018,"V","P",0.0372814,***,""
"Shorts_T",1023083,"",0,1,"GNT5_Z",31,-0.690588,"V","P",0.0372814,***,""
"Shorts_T",1023084,"",0,1,"GPIO0",31,-0.522343,"V","P",0.0372814,***,""
"Shorts_T",1023085,"",0,1,"GPIO1",31,-0.515722,"V","P",0.0372814,***,""
"Shorts_T",1023086,"",0,1,"GPIO2",31,-0.511978,"V","P",0.0372814,***,""
"Shorts_T",1023087,"",0,1,"GPIO3",31,-0.511724,"V","P",0.0372814,***,""
"Shorts_T",1023088,"",0,1,"GPIO4",31,-0.509531,"V","P",0.0372814,***,""
"Shorts_T",1023089,"",0,1,"GPIO5",31,-1.44407,"V","P",0.0372814,***,""
"Shorts_T",1023090,"",0,1,"GPIO6",31,-1.43701,"V","P",0.0372814,***,""
"Shorts_T",1023091,"",0,1,"GPIO7",31,-1.44332,"V","P",0.0372814,***,""
"Shorts_T",1023092,"",0,1,"GRST_Z",31,-0.524148,"V","P",0.0372814,***,""
"Shorts_T",1023093,"",0,1,"INTA_Z",31,-0.654466,"V","P",0.0372814,***,""
"Shorts_T",1023094,"",0,1,"INTB_Z",31,-0.656962,"V","P",0.0372814,***,""
"Shorts_T",1023095,"",0,1,"INTC_Z",31,-0.666406,"V","P",0.0372814,***,""
"Shorts_T",1023096,"",0,1,"INTD_Z",31,-0.662903,"V","P",0.0372814,***,""
"Shorts_T",1023097,"",0,1,"IRDY_Z",31,-1.44745,"V","P",0.0372814,***,""
"Shorts_T",1023098,"",0,1,"LOCK_Z",31,-0.672935,"V","P",0.0372814,***,""
"Shorts_T",1023099,"",0,1,"M66EN",31,-0.6691,"V","P",0.0372814,***,""
"Shorts_T",1023100,"",0,1,"PAR",31,-1.44372,"V","P",0.0372814,***,""
"Shorts_T",1023101,"",0,1,"PC0",31,-1.44235,"V","P",0.0372814,***,""
"Shorts_T",1023102,"",0,1,"PC1",31,-1.44222,"V","P",0.0372814,***,""
"Shorts_T",1023103,"",0,1,"PC2",31,-1.44724,"V","P",0.0372814,***,""
"Shorts_T",1023104,"",0,1,"PERR_Z",31,-1.43322,"V","P",0.0372814,***,""
"Shorts_T",1023105,"",0,1,"PHY_TEST_MA",31,-0.522612,"V","P",0.0372814,***,""
"Shorts_T",1023106,"",0,1,"PME_Z",31,-0.522251,"V","P",0.0372814,***,""
"Shorts_T",1023107,"",0,1,"POWER_GOOD",31,-1.44359,"V","P",0.0372814,***,""
"Shorts_T",1023108,"",0,1,"PRST_Z",31,-0.688788,"V","P",0.0372814,***,""
"Shorts_T",1023109,"",0,1,"R1_1394",31,-0.512376,"V","P",0.0372814,***,""
"Shorts_T",1023110,"",0,1,"REF1_PCIE",31,-0.511294,"V","P",0.0372814,***,""
"Shorts_T",1023111,"",0,1,"REFCLK100N",31,-0.519535,"V","P",0.0372814,***,""
"Shorts_T",1023112,"",0,1,"REFCLK100P",31,-0.520445,"V","P",0.0372814,***,""
"Shorts_T",1023113,"",0,1,"REFCLK_DIV_SEL",31,-0.518966,"V","P",0.0372814,***,""
"Shorts_T",1023114,"",0,1,"REFCLK_SEL",31,-0.520055,"V","P",0.0372814,***,""
"Shorts_T",1023115,"",0,1,"REQ0_Z",31,-1.44062,"V","P",0.0372814,***,""
"Shorts_T",1023116,"",0,1,"REQ1_Z",31,-1.44341,"V","P",0.0372814,***,""
"Shorts_T",1023117,"",0,1,"REQ2_Z",31,-1.44477,"V","P",0.0372814,***,""
"Shorts_T",1023118,"",0,1,"REQ3_Z",31,-1.4408,"V","P",0.0372814,***,""
"Shorts_T",1023119,"",0,1,"REQ4_Z",31,-1.44325,"V","P",0.0372814,***,""
"Shorts_T",1023120,"",0,1,"REQ5_Z",31,-0.670717,"V","P",0.0372814,***,""
"Shorts_T",1023121,"",0,1,"RXN",31,-0.47016,"V","P",0.0372814,***,""
"Shorts_T",1023122,"",0,1,"RXP",31,-0.467857,"V","P",0.0372814,***,""
"Shorts_T",1023123,"",0,1,"SERIRQ",31,-0.658182,"V","P",0.0372814,***,""
"Shorts_T",1023124,"",0,1,"SERR_Z",31,-1.43272,"V","P",0.0372814,***,""
"Shorts_T",1023125,"",0,1,"STOP_Z",31,-1.44273,"V","P",0.0372814,***,""
"Shorts_T",1023126,"",0,1,"TEST0",31,-0.522846,"V","P",0.0372814,***,""
"Shorts_T",1023127,"",0,1,"TPA0N",31,-1.44096,"V","P",0.0372814,***,""
"Shorts_T",1023128,"",0,1,"TPA0P",31,-0.486509,"V","P",0.0372814,***,""
"Shorts_T",1023129,"",0,1,"TPA1N",31,-0.4939,"V","P",0.0372814,***,""
"Shorts_T",1023130,"",0,1,"TPA1P",31,-0.495706,"V","P",0.0372814,***,""
"Shorts_T",1023131,"",0,1,"TPB0N",31,-1.44771,"V","P",0.0372814,***,""
"Shorts_T",1023132,"",0,1,"TPB0P",31,-1.44625,"V","P",0.0372814,***,""
"Shorts_T",1023133,"",0,1,"TPB1N",31,-0.495773,"V","P",0.0372814,***,""
"Shorts_T",1023134,"",0,1,"TPB1P",31,-0.497081,"V","P",0.0372814,***,""
"Shorts_T",1023135,"",0,1,"TPBIAS0",31,-0.511861,"V","P",0.0372814,***,""
"Shorts_T",1023136,"",0,1,"TPBIAS1",31,-0.512362,"V","P",0.0372814,***,""
"Shorts_T",1023137,"",0,1,"TRDY_Z",31,-1.44342,"V","P",0.0372814,***,""
"Shorts_T",1023138,"",0,1,"TXN",31,-0.393817,"V","P",0.0372814,***,""
"Shorts_T",1023139,"",0,1,"TXP",31,-0.393408,"V","P",0.0372814,***,""
"Shorts_T",1023140,"",0,1,"VDD_33_COMB",31,-1.44006,"V","P",0.0372814,***,""
"Shorts_T",1023141,"",0,1,"VDD_33_COM_IO",31,-0.507812,"V","P",0.0372814,***,""
"Shorts_T",1023142,"",0,1,"VREG_PD33",31,-0.521655,"V","P",0.0372814,***,""
"Shorts_T",1023143,"",0,1,"WAKE_Z",31,-0.524429,"V","P",0.0372814,***,""
"Shorts_T",1023144,"",0,1,"XI",31,-0.520232,"V","P",0.0372814,***,""
"Shorts_T",1023145,"",0,1,"XO",31,-0.526519,"V","P",0.0372814,***,""
"Shrt_Pwr_VDDA",33,"",0,1,"VDDA",31,0.147832,"uA","P",0.0164485,***,""
"Shrt_Pwr_VDD",10033,"",0,1,"VDD",31,0.041103,"uA","P",0.0297564,***,""
"Shrt_Pwr_VDDS",20033,"",0,1,"VDDS",31,-0.036016,"uA","P",0.0308702,***,""
"Shrt_Pwr_VDDA2",30033,"",0,1,"VDDA2",31,0.049195,"uA","P",0.0308252,***,""
"Shrt_Pwr_VDDA1",40033,"",0,1,"VDDA1",31,-0.091684,"uA","P",0.00381938,***,""
"Shrt_Pwr",14000001,"",0,1,"VDDP",31,0.608,"uA","P",0.00332307,***,""
"Open_Pwr",14010001,"",0,1,"VDDP",31,-7.04909,"mA","P",0.0032937,***,""
"Open_Pwr_t_VDD",49,"",0,1,"VDD",31,-4.99477,"mA","P",0.0129514,***,""
"Open_Pwr_t_VDDA",47,"",0,1,"VDDA",31,-4.99896,"mA","P",0.0129514,***,""
"Open_Pwr_t_VDDA1",46,"",0,1,"VDDA1",31,-4.99475,"mA","P",0.0129514,***,""
"Open_Pwr_t_VDDA2",48,"",0,1,"VDDA2",31,-4.99241,"mA","P",0.0129514,***,""
"Open_Pwr_t_VDDS",50,"",0,1,"VDDS",31,-4.99719,"mA","P",0.0129514,***,""
"Func_MPB_Membist",122,"",0,1,"@",31,0,"","F",0.0140441,***,""
"CRes_On_Fail",10000000,"",0,1,"XI",31,14.1697,"ohm","P",0.279278,***,""
"CRes_On_Fail",10000001,"",0,1,"CPS",31,0.0574747,"ohm","P",0.279278,***,""
"CRes_On_Fail",10000002,"",0,1,"WAKE_Z",31,8.82343,"ohm","P",0.279278,***,""
"CRes_On_Fail",10000003,"",0,1,"GPIO5",31,0.574545,"ohm","P",0.279278,***,""
"CRes_On_Fail",10000004,"",0,1,"GPIO2",31,9.47111,"ohm","P",0.279278,***,""
"CRes_On_Fail",10000005,"",0,1,"GPIO4",31,9.56879,"ohm","P",0.279278,***,""
"CRes_On_Fail",10000006,"",0,1,"GPIO3",31,9.88657,"ohm","P",0.279278,***,""
"CRes_On_Fail",10000007,"",0,1,"GPIO6",31,0.0632323,"ohm","P",0.279278,***,""
"CRes_On_Fail",10000008,"",0,1,"GPIO7",31,0.586162,"ohm","P",0.279278,***,""
"CRes_On_Fail",10000009,"",0,1,"GPIO0",31,13.2844,"ohm","P",0.279278,***,""
"CRes_On_Fail",10000010,"",0,1,"GPIO1",31,9.59374,"ohm","P",0.279278,***,""
"CRes_On_Fail",10000011,"",0,1,"VREG_PD33",31,12.1807,"ohm","P",0.279278,***,""
"CRes_On_Fail",10000012,"",0,1,"REFCLK_DIV_SEL",31,11.2894,"ohm","P",0.279278,***,""
"CRes_On_Fail",10000013,"",0,1,"CBE1_Z",31,7.48212,"ohm","P",0.279278,***,""
